tweet_id,text,airline,airline_sentiment
567729203894702082,"@SouthwestAir I've been on hold for an hour now. 59:57 as I type this. Ridiculous! All I need is the link to the chart that has routes, time",Southwest,negative
569934977963573248,"Yall tried it. ""@JetBlue: Our fleet's on fleek. http://t.co/62GoDFaKNB”",Delta,positive
569973105075990528,"@AmericanAir thank you, truly appreciate the help, just sent a DM",American,positive
569676250312249344,@AmericanAir flight attendants on AA2402 were spectacular.Fed the ENTIRE cabin then food from coach. Why do you keep serving this vile food,American,negative
569487757741051904,@USAirways This was a real life exercise in crisis management which @USAirways failed miserably. Some compensation would go a long way.,US Airways,negative
569851578276048896,"@united I'm aware of the flight details, thanks. Three hours Late Flight a crew that could not give less of a shit",United,negative
569475215832387584,@USAirways unfortunately patience won't get me to my boat that leaves at 4 pm. I was on hold watching all flights fill up.,US Airways,negative
569848398129565696,"@USAirways first, luggage got stuck in a different city, now I get them back today &amp; one of your employees stole a pair of gloves from me!",US Airways,negative
569535203888271361,@JetBlue flight 16 now sent back to the gate even though the app says its leaving. Anyone have a clue? It's 36 and sunny at JFK,Delta,negative
568759914514014208,@SouthwestAir your employees at BWI have been amazing!,Southwest,positive
569733882007801857,"@JetBlue Didn't find out my flight for NY, scheduled to leave at 9:30pm, is delayed by more than 1.5hrs until AFTER checking in. Huge fail.",Delta,negative
569525811704934401,@USAirways how is it possible that you don't have a call back service? An automated message telling us to call back Late Flightr is so unhelpful.,US Airways,negative
569336975750094848,@SouthwestAir On hold for 45 minutes trying to rebook a Cancelled Flightled flight with a companion ticket. Help?,Southwest,negative
569496936157487104,@united no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,United,negative
568781555784507392,@SouthwestAir  Longer flights with 300 series no wifi? Will be great when you retire them.,Southwest,negative
570305063052283904,@americanair thanks for no fresh food on my cross country flight and for making my connection so close No time to eat. TPA-DFW-LAX,American,negative
570000520083075072,@USAirways horrible travel day w/ your airlines. My 2:20 flight to Birmingham was Cancelled Flightled w/ no notification so I couldn't get on the 4:05,US Airways,negative
569874973021622272,@USAirways couldn't be more thankful to your #orf and #dca crews on the ground and in the air today for help with a sick kid and a lost bag!,US Airways,positive
569118085245898752,@JetBlue Thanks!,Delta,positive
570290220589027328,"@AmericanAir spent $8 for the choppiest feed of ""Whiplash"" ever. #americanairlinesfail #iwantmymoneyback",American,negative
570051488875020288,@USAirways - 53 minutes on hold for a reservation?,US Airways,negative
569622819283337218,@JetBlue I shouldn't be made to feel like a criminal because I want to sit near my 5 year old on a flight. #jetblue http://t.co/qgtCao1J2U,Delta,negative
569167514300784640,@USAirways  ! THE WORST in customer service. @USAirways ! Calling for over a month to book a flight! #poorcustomerservice #usairwaysfflyer,US Airways,negative
570173181727674368,@JetBlue no seat assignment 5 mins before a flight...line 20 people deep. Guess I'm sitting with the baggage? @MarinaDomine,Delta,negative
570298117544906754,@AmericanAir still waiting for a flight... I should get my money back,American,negative
568139299021041664,@SouthwestAir bad weather and multiple Cancelled Flighted flights has us all scared!  Noted for next time.,Southwest,negative
569526800767983616,@united you really need a better system for handling Cancelled Flightled flights http://t.co/3uBCoAsyws,United,negative
570265626146512896,"@AmericanAir actually, online indicates the only seating available is at a premium cost..why not allow seat selection at time of purchase",American,negative
570085859132878848,"@AmericanAir So break whatever you want, take no responsibility..Too bad for customer? #media #filmcrew @chicagotribune @WSJ #nytimes @CNN",American,negative
568231725970505728,"@JetBlue The 13th Annual Martha's Vineyard African American Film Festival  August 10-15, 2015   Our attendees deserve a great flight to MV??",Delta,positive
570271574462369793,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",American,positive
570110280635588608,@USAirways Thank You for your empathy there is more to this story than just the luggage but thank you for reaching out,US Airways,positive
569696313824161792,@united wanted to point out that not one United crew has been sympathetic. Questions unanswered. MileagePlus is starting to look like a joke,United,negative
570037613899481088,"@AmericanAir I have been checking consistently, and called multiple times. As a loyal AA customer, I'm disappointed.",American,negative
567893822585327616,@JetBlue 6 hour delay. Supposed to land at 9pm now it's 3am. Still not boarding. #EpicFail,Delta,negative
569337605223006209,@USAirways over an hour is unacceptable wait time. thanks for nothing.  Be sure never to fly you again,US Airways,negative
569501556275605506,"@JetBlue done, thank you!",Delta,positive
568758001856847872,@SouthwestAir thanks for responding.,Southwest,positive
570272511050383360,@united you guys need some serious training in customer service. Too many better options to put up with the way you guys handle ur mistakes,United,negative
569520477351383040,@JetBlue isn't this something YOU should do?!  Why should I tell your crew how to do their job?,Delta,negative
569522767868989440,"@JetBlue flt1533 to Carta what is goin on?! 1st told plane coming from hangar, then gate change, now no one knows wat plane we're getting on",Delta,negative
569529242893090816,@JetBlue what's the delay if the system isn't down?,Delta,negative
568527292135133184,@united I have and been denied! I called and got hung up on. Did speaks with manager on second call,United,negative
569433059168260096,@united you've got to be kidding me. I still haven't talked to a human and your robotweeting me?! And asking for a follow????,United,negative
570197193254170624,@AmericanAir The flight is the wrong day. Confirm # USXLON. Departure on 5/21 should be 5/22 for 2 people,American,negative
569203468419751936,@SouthwestAir I've been on hold almost an hour! I LUV y'all but #ImJustSaying 😔😔😔 http://t.co/t6fYyBHjhL,Southwest,negative
569355923396780032,@USAirways Flight 496. How are u going to compensate me for sitting on the tarmac for 90+ mins and missing my PHX - BOS connection?,US Airways,negative
568553014786547712,@united I am a comedian and I promise I will make fun of you on stage tonight.,United,negative
569910789651496960,@AmericanAir poor customer service is just unacceptable.. Also how bout the surfer on the front of your website. #noloveforsurfers #pretend,American,negative
569566232803803136,"@united @TiffanyAndCo @NTrustOpen ah, so that's where the funds to fix the broken plane upon which I sat for 4 hrs on IAH runway went.",United,negative
569135011322064897,@USAirways DCA to RSW at 8:30am Cancelled Flightled.  Rebook to Charlotte Cancelled Flightled.  Can we rebook selves online???,US Airways,negative
569878584967344128,"@AmericanAir Supervisor M.Robinson just served a lot of attitude, Cancelled Flighted my flight out of spite, then put me back on on #crazybitch",American,negative
569175138349887488,"@united oh, the Wi-Fi router is on top of the fuselage! ;)",United,positive
567823045215313920,@USAirways I've been waiting for the callback for EIGHT HOURS. HOW MUCH LONGER?!,US Airways,negative
569839889564307458,@united three delayed flights and missed connections on first class flights and not get any compensation for losing those seats...,United,negative
